relative_path,bytes,sha256
DRUCKDATEIEN_SORTIERT/03_V10_SAUBERE_FINALDATEIEN/01_TASTATURHAELFTE_K06_59P6MM_M5_V10.stl,140884,1c635444ad0f0ede0bf510eb8f0ca173f9f514db6645141795738bcb3b74df46
DRUCKDATEIEN_SORTIERT/03_V10_SAUBERE_FINALDATEIEN/02_HANDYHAELFTE_PIXEL6A_M5_WABEN_V10.stl,988784,358c5ba594c96161a9061c27b57bab013ff23defda845f45636d20c5ef119dea
DRUCKDATEIEN_SORTIERT/03_V11_GLEICHE_SCHARNIERKONTUR/01_TASTATURHAELFTE_K06_M5_V11.stl,141284,17146242024745381762cfdf4ff718fedaeb23a95243d2cc5b0ef0d9e6001a2c
DRUCKDATEIEN_SORTIERT/03_V11_GLEICHE_SCHARNIERKONTUR/02_HANDYHAELFTE_PIXEL6A_M5_WABEN_V11.stl,988784,358c5ba594c96161a9061c27b57bab013ff23defda845f45636d20c5ef119dea
DRUCKDATEIEN_SORTIERT/03_V12_KORRIGIERT/01_TASTATURHAELFTE_K06_M5_V12.stl,140084,71f0505863a96ffc0904a575ce37b011f2bf9ce57d4e9b23fd08336d39e18123
DRUCKDATEIEN_SORTIERT/03_V12_KORRIGIERT/02_HANDYHAELFTE_PIXEL6A_M5_V12.stl,988784,358c5ba594c96161a9061c27b57bab013ff23defda845f45636d20c5ef119dea
DRUCKDATEIEN_SORTIERT/03_V13_HANDYSCHARNIER_KORRIGIERT/01_TASTATURHAELFTE_K06_M5_V13.stl,140084,71f0505863a96ffc0904a575ce37b011f2bf9ce57d4e9b23fd08336d39e18123
DRUCKDATEIEN_SORTIERT/03_V13_HANDYSCHARNIER_KORRIGIERT/02_HANDYHAELFTE_PIXEL6A_M5_V13.stl,983184,e70d1d81d7b4154d26cc6db1a62558d4b4da421d5f817e5fa9f2de1657678271
DRUCKDATEIEN_SORTIERT/03_V14_INNENKANTE_ENTFERNT/01_TASTATURHAELFTE_K06_M5_V14.stl,140084,71f0505863a96ffc0904a575ce37b011f2bf9ce57d4e9b23fd08336d39e18123
DRUCKDATEIEN_SORTIERT/03_V14_INNENKANTE_ENTFERNT/02_HANDYHAELFTE_PIXEL6A_M5_V14.stl,998184,5f12c6872626130a2a58b0e1c3e8def4fe1babd85ea78e9b70049f643359d37c
DRUCKDATEIEN_SORTIERT/03_V8_GROSSTEILE_GEOMETRISCH_GEPREUFT/01_TASTATURHAELFTE_K06_59P6MM_M5_V8.stl,142284,0e08edcde27dd5b3225d4bdda41da5d1666c5427b572eda3f3637aa9133f6d96
DRUCKDATEIEN_SORTIERT/03_V8_GROSSTEILE_GEOMETRISCH_GEPREUFT/02_HANDYHAELFTE_PIXEL6A_M5_WABEN_V8.stl,988784,358c5ba594c96161a9061c27b57bab013ff23defda845f45636d20c5ef119dea
DRUCKDATEIEN_SORTIERT/03_V9_GLEICHE_AUSSENKONTUR/01_TASTATURHAELFTE_K06_59P6MM_M5_V9.stl,142484,134910ecc109ed5c6c92cf8b1b61b999a4f8c0b27eecdd7e363186c345d85013
DRUCKDATEIEN_SORTIERT/03_V9_GLEICHE_AUSSENKONTUR/02_HANDYHAELFTE_PIXEL6A_M5_WABEN_V9.stl,988784,358c5ba594c96161a9061c27b57bab013ff23defda845f45636d20c5ef119dea
DRUCKDATEIEN_SORTIERT/04_NUR_VORSCHAU_NICHT_DRUCKEN/ADAPTER_PASSFORM_NICHT_DRUCKEN.stl,40484,16126004c22396239ad927e40edcf89c0368330dbe5b68254923479d76de66ce
DRUCKDATEIEN_SORTIERT/04_NUR_VORSCHAU_NICHT_DRUCKEN/HANDY_MIT_ADAPTER_NICHT_DRUCKEN.stl,1021484,2ceb5a93efc5e143d62763436ddab1f46fcb50599d2fae0c353a7ceb0196e8c5
DRUCKDATEIEN_SORTIERT/04_NUR_VORSCHAU_NICHT_DRUCKEN/V5_180_GRAD_NICHT_DRUCKEN.stl,1160884,73ca10d406ccaeb7d6c25453842436cbbf059526f3eb6c40d1c814294df68f45
DRUCKDATEIEN_SORTIERT/04_NUR_VORSCHAU_NICHT_DRUCKEN/V5_ARBEITSSTELLUNG_NICHT_DRUCKEN.stl,1160884,f5f8310a831e9a6d89cdf348d42bc1fdbe319e0bcdbeadfcd325ebf680cfd8aa
DRUCKDATEIEN_SORTIERT/04_NUR_VORSCHAU_NICHT_DRUCKEN/V5_GESCHLOSSEN_NICHT_DRUCKEN.stl,1160884,74aa54cd3300138351a22371eb000d9c2d14d1b9f515d4784fd8f8dbd750036f
DRUCKDATEIEN_SORTIERT/04_V8_VORSCHAU_NICHT_DRUCKEN/V8_180_GRAD_NICHT_DRUCKEN.stl,1130984,020dbdd7bd6f2020873634da8ff10463145f70126653e0851cb6607c69ce0fba
DRUCKDATEIEN_SORTIERT/04_V8_VORSCHAU_NICHT_DRUCKEN/V8_ARBEITSSTELLUNG_NICHT_DRUCKEN.stl,1130984,ddcab972a15e35cbd0e567c84c828a237f79e4ee0245555bba3f5b2d650a2b61
DRUCKDATEIEN_SORTIERT/04_V8_VORSCHAU_NICHT_DRUCKEN/V8_GESCHLOSSEN_NICHT_DRUCKEN.stl,1130984,f2afd7be657164868d9d034bf01ca336cfc16533a21885dcb87c54dc3510d3bc
DRUCKDATEIEN_SORTIERT/05_DOKUMENTATION_UND_QUELLE/ADAPTER_UEBERSICHT.png,72688,bcca0e1b172268c203b71ebb854c6b96f99114581502995bb7af15ab03d70a6e
DRUCKDATEIEN_SORTIERT/05_DOKUMENTATION_UND_QUELLE/PARAMETRISCHE_QUELLDATEI.py,46732,59bdeb37400c571539519b3d4e5f7067d43fd235c096b9b3985798cd089c8ee1
DRUCKDATEIEN_SORTIERT/05_DOKUMENTATION_UND_QUELLE/TECHNISCHE_DOKUMENTATION.md,1977,10680f52186473dc7f1247b220f40dbf7004940c076afaf6f4a4a9a2207780d4
DRUCKDATEIEN_SORTIERT/05_DOKUMENTATION_UND_QUELLE/__pycache__/PARAMETRISCHE_QUELLDATEI.cpython-314.pyc,57869,e909dc3f3d9520af0308e32b2c1050c23c4eb8a40d74d1ed0a07cf7307815dd1
DRUCKDATEIEN_SORTIERT/05_DOKUMENTATION_UND_QUELLE/cyberdeck_v8_quelle.py,53568,3e8ee0371ded89bd7656c905445c95ea26a91997d3e3ede74d7a1ab1525ea8a0
DRUCKDATEIEN_SORTIERT/05_DOKUMENTATION_UND_QUELLE/cyberdeck_v9_quelle.py,53803,e4a60e64a33c899931f0ac44aa4e7dee94196f08877a03e0c997fad88f4ad647
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/00_NICHT_MEHR_DRUCKEN_V1_FEHLERHAFT.md,188,fcefffe85adfd145e0ba69fde0faf80b811707b360a69957e755213d2f785787
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/01_POWERBANK_UNTERBODEN_75P8X155P2_V1.stl,108884,7f58d17c018cc023755db05a51fecd6afecb17873f5b50275dfdb4c90c2c7485
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/02_SECHS_HEX_KLICKSTIFTE_4P8MM_V1.stl,39184,d606f44a8bfa1dfee99c5172b5007d133dfc14350c9f7e924db7b563c7d895d6
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/04_NUR_VORSCHAU_NICHT_DRUCKEN/MONTAGE_UNTER_V14_VORSCHAU.stl,260584,650b255b1f68a03bfd80fa1654146dc741ccfddbd18292fe6a1b0351cb66c24f
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/04_NUR_VORSCHAU_NICHT_DRUCKEN/POWERBANK_PASSFORM_VORSCHAU.stl,120584,edc5009d90e2400550cda412e27065444a397662e21f2f2757f69f62079e246c
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/DRUCKHINWEISE.md,766,e59a1bc44fb0e7b96446b60a0b9f8e42b620d3846e183b37f14701cab9fc6e61
DRUCKDATEIEN_SORTIERT/06_POWERBANK_UNTERBODEN_V1/PARAMETRISCHE_QUELLE_POWERBANK_V1.py,9826,672b3b4d0bdb0462ff88de7ad259a021b955d586443ffb4565c79f5828639bfc
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/00_CLIP_PASSFORM_ZUERST/01_CLIP_LEICHT_9P26.stl,5184,222710f30ee4aa83b2d6d62c88fb68efc40e07bab0dd09f1f0c7e7190a8ee169
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/00_CLIP_PASSFORM_ZUERST/02_CLIP_NOMINAL_9P34.stl,5184,4b7d162501fc36457e093112b92bbd60614b655a90ba345b908923f7473ed3f0
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/00_CLIP_PASSFORM_ZUERST/03_CLIP_FEST_9P42.stl,5184,63059350102a2ade9d685ac26c3f11c5074d07fff322b9e6964af37ff5062f63
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/00_NICHT_DRUCKEN_FALSCHE_POWERBANKLAENGE.md,176,1dd857b6e9e219fae38b2bf54b16b2ae7d7a17238a7351f23267f97f940a86d3
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/01_V14_SCHIEBEBOX_POWERBANK_KABEL_V2.stl,205084,35c337e59b178b39ab7b70d8c8c5966e93bdcc1bfe29fa1684296b667c2598b5
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/02_SCHIEBEDECKEL_V2.stl,105884,2369e483845dfa58d4acc3108746a652b72b70ec7acff6226fcece0741ec94f9
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/03_SECHS_VERSENKTE_HEX_HALTECLIPS_NOMINAL_V2.stl,29684,9b5fd90c0badcdce3f257388a0b3c9442482548f930f63f95abd5801cae55ae4
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/04_NUR_VORSCHAU_NICHT_DRUCKEN/MONTAGE_UNTER_V14_VORSCHAU.stl,356784,6edc12c140c151ea3326b38a289a4b45bd5bc9e2becaef7a3ff0361212c21129
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/04_NUR_VORSCHAU_NICHT_DRUCKEN/POWERBANK_PASSFORM_VORSCHAU.stl,216784,c51c4bed34e5136ad61f2ac0ffe9359ae8f62cf5cba0375c7f1218bcd2867e7d
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/05_QUELLE_UND_PRUEFUNG/01_INNENRAUM_POWERBANK.png,30874,4bc690b428d8853092601397cc23e6aca7480813262b1d7399bbc29c6f9377dd
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/05_QUELLE_UND_PRUEFUNG/02_BOX_AUSSEN.png,33509,61ad4222e7aa274e8c83b6273e2d0b9ed57b44cbb40f3384448a70e44072de7b
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/05_QUELLE_UND_PRUEFUNG/03_SCHIEBEDECKEL.png,21239,ac54f6ad2fc547924b88492c60c77fc196c34b8f0696acc3285729708e11b181
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/05_QUELLE_UND_PRUEFUNG/04_DRAUFSICHT_FAECHER.png,9487,ce8dc3d808479c8a5fd307a0224454f5461310b2460d8bd5bdc54d3ca76ae4a7
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/05_QUELLE_UND_PRUEFUNG/render_sliding_powerbank_box_v2.py,3389,aba1d7755983119719e0a33eb250133521d567300b1206ce226e9e841a283a10
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/05_QUELLE_UND_PRUEFUNG/sliding_powerbank_box_v2.py,9139,8a8cc234b85428f1807fcebcd4d93c8469edf33eac7c3a40950ca1b7a81b8f54
DRUCKDATEIEN_SORTIERT/07_SCHIEBEBOX_POWERBANK_V2/DRUCKHINWEISE.md,1671,7951fec3edea0e892b4fcb9c3611185c7d4a60f0e38d13a884587fcc0ac9c4b3
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/00_CLIP_PASSFORM_ZUERST/01_CLIP_LEICHT_9P26.stl,5184,222710f30ee4aa83b2d6d62c88fb68efc40e07bab0dd09f1f0c7e7190a8ee169
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/00_CLIP_PASSFORM_ZUERST/02_CLIP_NOMINAL_9P34.stl,5184,4b7d162501fc36457e093112b92bbd60614b655a90ba345b908923f7473ed3f0
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/00_CLIP_PASSFORM_ZUERST/03_CLIP_FEST_9P42.stl,5184,63059350102a2ade9d685ac26c3f11c5074d07fff322b9e6964af37ff5062f63
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/00_NICHT_DRUCKEN_FALSCHE_BREITE.md,193,d377fd3c18a555428bfafdff8fcaa5bd95d4dc0fd47f1603fd6f0241f03498c3
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/01_V14_SCHIEBEBOX_POWERBANK_100MM_V3.stl,205084,35c337e59b178b39ab7b70d8c8c5966e93bdcc1bfe29fa1684296b667c2598b5
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/02_SCHIEBEDECKEL_V3.stl,105884,2369e483845dfa58d4acc3108746a652b72b70ec7acff6226fcece0741ec94f9
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/03_SECHS_VERSENKTE_HEX_HALTECLIPS_NOMINAL_V3.stl,29684,9b5fd90c0badcdce3f257388a0b3c9442482548f930f63f95abd5801cae55ae4
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/04_NUR_VORSCHAU_NICHT_DRUCKEN/MONTAGE_UNTER_V14_VORSCHAU.stl,356884,bc521533b52202ecd423d1b402df9dd354a75c61a301b1bb4973ffae79983f01
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/04_NUR_VORSCHAU_NICHT_DRUCKEN/POWERBANK_100MM_PASSFORM_VORSCHAU.stl,216884,28505bae1c23820e169ea0b4ec496b818655a276a54a9bb6bf65b6e8b205104e
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/05_QUELLE_UND_PRUEFUNG/01_INNENRAUM_POWERBANK.png,30146,d52126e0f6114926c2b99d7dd8872caa588acee0511db94a61d80cdb2f229c1d
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/05_QUELLE_UND_PRUEFUNG/02_BOX_AUSSEN.png,33509,61ad4222e7aa274e8c83b6273e2d0b9ed57b44cbb40f3384448a70e44072de7b
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/05_QUELLE_UND_PRUEFUNG/03_SCHIEBEDECKEL.png,21239,ac54f6ad2fc547924b88492c60c77fc196c34b8f0696acc3285729708e11b181
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/05_QUELLE_UND_PRUEFUNG/04_DRAUFSICHT_FAECHER.png,9487,ce8dc3d808479c8a5fd307a0224454f5461310b2460d8bd5bdc54d3ca76ae4a7
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/05_QUELLE_UND_PRUEFUNG/render_sliding_powerbank_box_v3.py,3389,34850a8fc404d1237945653030b6057fb5e5bb42c72d321c25b22f05fff9e223
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/05_QUELLE_UND_PRUEFUNG/sliding_powerbank_box_v3.py,9152,74acfc2352719b76bb30ba89eb6607fbaf1c677e6edbd4377663d8681f1002c2
DRUCKDATEIEN_SORTIERT/08_SCHIEBEBOX_POWERBANK_100MM_V3/DRUCKHINWEISE.md,1236,a8fef37fc9b5fb401865657d406c029e0a02ad1e73592ecbbd44f61a252c71a6
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/00_CLIP_PASSFORM_ZUERST/01_CLIP_LEICHT_9P26.stl,5184,222710f30ee4aa83b2d6d62c88fb68efc40e07bab0dd09f1f0c7e7190a8ee169
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/00_CLIP_PASSFORM_ZUERST/02_CLIP_NOMINAL_9P34.stl,5184,4b7d162501fc36457e093112b92bbd60614b655a90ba345b908923f7473ed3f0
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/00_CLIP_PASSFORM_ZUERST/03_CLIP_FEST_9P42.stl,5184,63059350102a2ade9d685ac26c3f11c5074d07fff322b9e6964af37ff5062f63
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/00_NICHT_DRUCKEN_ANSCHLUESSE_FEHLEN.md,202,885257a9a5c4b141c5243d100afb4ddc69d2e6bfd547909b0863601d5db71839
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/01_V14_SCHIEBEBOX_POWERBANK_100X76X16_KABELAUSGANG_V4.stl,208984,4eef7678bc58066735fdedbf7ea236eb0d95e1b501c782e4cdea20e83aa47297
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/02_SCHIEBEDECKEL_V4.stl,105884,9341709a8fec0dc64242d622ba951eeb1f135933c6e805fb796d7d21fe822507
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/03_SECHS_VERSENKTE_HEX_HALTECLIPS_NOMINAL_V4.stl,29684,9b5fd90c0badcdce3f257388a0b3c9442482548f930f63f95abd5801cae55ae4
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/04_NUR_VORSCHAU_NICHT_DRUCKEN/MONTAGE_UNTER_V14_VORSCHAU.stl,360684,53bd350b76e3f78f4687457b4586d1ee7c8fe64a9096111e809248d2bc1b8b5d
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/04_NUR_VORSCHAU_NICHT_DRUCKEN/POWERBANK_100X76X16_PASSFORM_VORSCHAU.stl,220684,3c5933a9a5bd16cecfe3429acc0967293357aedaaad962ce55c5aad53c973b20
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/05_QUELLE_UND_PRUEFUNG/01_INNENRAUM_POWERBANK.png,29142,aa501ebbc4c716d853f19bec65a4c160ca90655afedbf81d0ab698738a65b66b
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/05_QUELLE_UND_PRUEFUNG/02_BOX_AUSSEN.png,32666,6eec6fcf4de0b0a9c7e597fc18b603a5fff2c8a6acbc0c7c70400adc876fbdf8
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/05_QUELLE_UND_PRUEFUNG/03_SCHIEBEDECKEL.png,20291,08bbf977c334423daed11a5738829e2a02bec677e9e5c5dc282b4f0ad7b2a2b2
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/05_QUELLE_UND_PRUEFUNG/04_DRAUFSICHT_FAECHER.png,9408,ce763c2469dc3c509b9c4700cc4b22dfbd551612084afc864b1bc430dc663c5e
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/05_QUELLE_UND_PRUEFUNG/render_sliding_powerbank_box_v4.py,3389,e5eb1d1627543cab73e901b1e1ef24d91796a3bfd85218754194bac9ab19f67e
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/05_QUELLE_UND_PRUEFUNG/sliding_powerbank_box_v4.py,9651,3665da00ad87a4e840b5c0274c31435050baf6d08180257df44f7223ff7341e7
DRUCKDATEIEN_SORTIERT/09_SCHIEBEBOX_POWERBANK_100X76X16_V4/DRUCKHINWEISE.md,1062,77cb1898525bd841ff72ef269f88b8aa662c56bc49fcd70c7581e58f875c701d
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/00_CLIP_PASSFORM_ZUERST/01_CLIP_LEICHT_9P26.stl,5184,222710f30ee4aa83b2d6d62c88fb68efc40e07bab0dd09f1f0c7e7190a8ee169
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/00_CLIP_PASSFORM_ZUERST/02_CLIP_NOMINAL_9P34.stl,5184,4b7d162501fc36457e093112b92bbd60614b655a90ba345b908923f7473ed3f0
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/00_CLIP_PASSFORM_ZUERST/03_CLIP_FEST_9P42.stl,5184,63059350102a2ade9d685ac26c3f11c5074d07fff322b9e6964af37ff5062f63
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/00_NICHT_DRUCKEN_FALSCHE_AUSSENBREITE_UND_KABELSEITE.md,174,c36661a5534a332ed132ac0cea10a81d0e7ece71afc1b81e6cc0301607329b39
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/01_V14_SCHIEBEBOX_POWERBANK_100X76X16_PORTS_V5.stl,186784,a6654bf546bee7b185eea5aa6cb185ef0c3c378a8c00fb7202e91b5162650855
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/02_SCHIEBEDECKEL_V5.stl,105884,9341709a8fec0dc64242d622ba951eeb1f135933c6e805fb796d7d21fe822507
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/03_SECHS_VERSENKTE_HEX_HALTECLIPS_NOMINAL_V5.stl,29684,9b5fd90c0badcdce3f257388a0b3c9442482548f930f63f95abd5801cae55ae4
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/04_NUR_VORSCHAU_NICHT_DRUCKEN/MONTAGE_UNTER_V14_VORSCHAU.stl,338484,42ff8aa16a83ccc87b51a37391a9451e2ed71945906b2ad7050a20f049ea6f2e
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/04_NUR_VORSCHAU_NICHT_DRUCKEN/POWERBANK_PORTS_PASSFORM_VORSCHAU.stl,198484,7dd59c263aeaa87ddd2dcc4c3de9fc51dd146ff55b5d201737e0205bddba1b10
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/05_QUELLE_UND_PRUEFUNG/01_INNENRAUM_POWERBANK.png,29009,8f6ef08974a94a71101fb69fb723e5c3a810dd6be4b6732a3e8c58bd8bf4603f
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/05_QUELLE_UND_PRUEFUNG/02_BOX_AUSSEN.png,32503,0f805f295bb4e7cf0f928e7b6ba1e8b350df30f9a372c91f13f158034b3a733a
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/05_QUELLE_UND_PRUEFUNG/03_SCHIEBEDECKEL.png,20291,08bbf977c334423daed11a5738829e2a02bec677e9e5c5dc282b4f0ad7b2a2b2
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/05_QUELLE_UND_PRUEFUNG/04_DRAUFSICHT_FAECHER.png,9297,92a17488d0ee590c749581fef190655a569ab620e0749cc59ea18cf98368676c
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/05_QUELLE_UND_PRUEFUNG/render_sliding_powerbank_box_v5.py,3389,040e43386221a5256a856b362a2cccf1e7a8a868bdc3d150179d09fd03688c63
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/05_QUELLE_UND_PRUEFUNG/sliding_powerbank_box_v5.py,9831,afd82f5cebee0027ce9eaed1d5eea09308252b1a5aa3a9675c4d4cf464721666
DRUCKDATEIEN_SORTIERT/10_SCHIEBEBOX_POWERBANK_PORTS_V5/DRUCKHINWEISE.md,1225,3b4de2082589645a267a2d0b7d2a1dc59197f428fb4c53cc0f9d2d99d3f7bcd2
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/00_CLIP_PASSFORM_ZUERST/01_CLIP_LEICHT_9P26.stl,5184,222710f30ee4aa83b2d6d62c88fb68efc40e07bab0dd09f1f0c7e7190a8ee169
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/00_CLIP_PASSFORM_ZUERST/02_CLIP_NOMINAL_9P34.stl,5184,4b7d162501fc36457e093112b92bbd60614b655a90ba345b908923f7473ed3f0
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/00_CLIP_PASSFORM_ZUERST/03_CLIP_FEST_9P42.stl,5184,63059350102a2ade9d685ac26c3f11c5074d07fff322b9e6964af37ff5062f63
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/01_V14_SCHIEBEBOX_75P8X155P2_POWERBANK_100X76X16_V6.stl,183684,fba6c4fae5907438c8536ed73387b35cac4007619effe17628a1d2b72c708fdb
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/02_SCHIEBEDECKEL_75P8X155P2_V6.stl,105884,2369e483845dfa58d4acc3108746a652b72b70ec7acff6226fcece0741ec94f9
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/03_SECHS_VERSENKTE_HEX_HALTECLIPS_NOMINAL_V6.stl,29684,9b5fd90c0badcdce3f257388a0b3c9442482548f930f63f95abd5801cae55ae4
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/04_NUR_VORSCHAU_NICHT_DRUCKEN/MONTAGE_UNTER_V14_VORSCHAU.stl,335384,910c300de005c94688b34c0d219a9780444661cbcc1a3673268960c0250a8f34
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/04_NUR_VORSCHAU_NICHT_DRUCKEN/POWERBANK_PASSFORM_VORSCHAU.stl,195384,6112f120dd5d353fbc991eb1ae3fd82683d8b8894c49865b670a000c525379d1
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/05_QUELLE_UND_PRUEFUNG/01_INNENRAUM_POWERBANK.png,31817,75ae162a28ab074ef81d0f0a99f470a5674e8d0d1970fd8f094569236c11c7d4
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/05_QUELLE_UND_PRUEFUNG/02_BOX_AUSSEN.png,34641,3337a07497c92a9374cc4fa42898b5962c0d2dfd54b87d35c9e571365540d53b
DRUCKDATEIEN_SORTIERT/11_SCHIEBEBOX_EXAKT_V14_HINGE_V6/05_QUELLE_UND_PRUEFUNG/03_SCHIEBEDECKEL.png,21239,ac54f6ad2fc547924b88492c60c77fc196c34b8f0696acc3285729708e11b181
